"collision_index","vehicle_reference","vehicle_type","vehicle_manoeuvre","junction_location","skidding_and_overturning","hit_object_in_carriageway","first_point_of_impact","sex_of_driver","age_of_driver","engine_capacity_cc","propulsion_code","age_of_vehicle"
"2025000012779",1,8,1,0,0,0,2,1,36,1950,2,6
"2025000012780",3,9,19,1,0,0,2,2,24,1499,2,10
"2025000012780",1,9,9,1,0,0,1,1,53,1596,1,17
"2025000012780",2,9,19,1,0,0,1,2,35,2894,1,4
"2025000012781",2,21,2,2,0,0,2,1,55,10837,2,5
"2025000012781",1,11,7,2,0,0,4,1,37,4760,2,8
"2025000012782",1,19,7,5,0,0,4,3,-1,-1,-1,-1
"2025000012782",2,1,19,1,0,0,3,2,54,-1,-1,-1
"2025000012783",2,9,7,0,0,0,3,1,51,-1,-1,-1
"2025000012783",1,9,9,0,0,0,1,2,71,1987,8,2
"2025000012784",1,9,19,8,2,0,1,1,38,-1,-1,-1
"2025000012785",1,-1,19,0,0,0,1,1,17,-1,-1,-1
"2025000012786",2,9,99,9,9,99,9,3,-1,-1,-1,-1
"2025000012786",1,3,99,9,9,99,1,1,27,125,1,3
"2025000012787",1,9,19,0,0,0,0,3,-1,-1,-1,-1
"2025000012787",3,9,19,0,1,0,1,1,60,2198,2,17
"2025000012787",2,9,12,0,0,0,2,2,71,1242,1,12
"2025000012788",1,9,1,0,0,0,2,3,-1,-1,-1,-1
"2025000012789",2,9,19,1,0,0,3,1,64,1797,8,7
"2025000012789",1,19,19,1,0,0,1,1,40,1995,2,2
"2025000012790",1,11,4,2,0,0,0,1,56,5132,2,2
"2025000012791",1,9,9,6,0,0,3,2,28,1490,8,2
"2025000012791",2,1,19,1,0,0,1,1,59,-1,-1,-1
"2025000012792",1,1,5,1,0,0,1,1,38,-1,-1,-1
"2025000012792",2,9,5,1,0,0,1,3,30,-1,-1,-1
"2025000012793",1,9,19,0,5,0,1,2,22,1995,2,8
"2025000012794",1,9,-1,0,0,0,1,1,47,1598,1,19
"2025000012795",1,9,19,2,0,0,3,1,41,1797,8,9
"2025000012796",1,9,19,1,0,0,1,3,-1,1296,1,17
"2025000012797",1,9,19,8,0,0,2,2,21,1248,1,10
"2025000012797",2,9,9,8,0,0,1,1,18,1242,1,12
"2025000012798",1,19,19,0,0,0,1,1,53,1995,2,0
"2025000012799",2,1,11,0,0,10,3,1,48,-1,-1,-1
"2025000012799",1,9,11,0,0,0,4,2,60,1395,1,5
"2025000012800",2,19,19,2,0,0,1,1,19,1499,2,1
"2025000012800",1,9,6,2,0,0,3,2,26,-1,-1,-1
"2025000012801",1,9,13,0,0,0,4,3,-1,-1,-1,-1
"2025000012801",2,1,19,0,0,0,3,1,49,-1,-1,-1
"2025000012802",3,19,99,9,9,99,2,3,-1,2295,7,19
"2025000012802",2,9,99,9,9,99,1,3,-1,1999,2,7
"2025000012802",1,19,99,9,9,99,2,1,56,1461,2,5
"2025000012803",2,9,6,1,0,0,2,2,21,-1,-1,-1
"2025000012803",1,9,6,1,0,0,2,1,-1,-1,-1,-1
"2025000012804",2,9,7,1,0,0,0,2,55,1149,1,16
"2025000012804",1,9,19,1,0,0,1,1,60,1497,8,5
"2025000012805",4,19,19,0,0,0,2,1,68,2143,2,12
"2025000012805",1,9,19,0,1,0,1,1,23,1368,1,17
"2025000012805",3,9,19,0,1,0,1,2,74,1199,1,1
"2025000012805",2,21,19,0,0,0,2,1,43,16353,2,5
"2025000012806",1,19,13,1,0,0,4,1,-1,-1,-1,-1
"2025000012806",2,1,19,1,0,0,1,2,22,-1,-1,-1
"2025000012807",1,9,19,8,5,0,1,2,23,1242,1,12
"2025000012807",2,9,19,8,0,0,4,2,77,1360,1,14
"2025000012808",1,9,19,0,0,0,1,1,51,-1,-1,-1
"2025000012808",2,9,4,0,0,0,2,1,65,2199,2,12
"2025000012809",1,9,19,0,0,0,1,1,80,1998,8,7
"2025000012810",2,1,19,1,0,0,1,2,41,-1,-1,-1
"2025000012810",1,9,9,8,1,0,3,1,76,-1,3,2
"2025000012811",1,98,19,8,0,0,4,1,31,-1,-1,-1
"2025000012811",2,9,19,8,0,0,3,2,34,-1,-1,-1
"2025000012812",1,19,5,6,0,0,1,1,67,2198,2,15
"2025000012812",2,4,19,1,0,0,1,1,26,125,1,5
"2025000012813",1,9,19,2,1,10,1,1,-1,1198,1,8
"2025000012814",1,9,19,8,0,10,1,2,47,1197,1,6
"2025000012814",2,9,11,8,0,0,3,1,50,1995,2,8
"2025000012815",1,5,19,0,0,0,1,1,56,1050,1,5
"2025000012816",1,3,19,0,0,0,1,1,35,125,1,4
"2025000012816",2,9,3,0,0,0,2,2,-1,1398,1,11
"2025000012817",2,1,19,0,0,0,3,1,52,-1,-1,-1
"2025000012817",1,9,19,0,0,0,4,1,52,1997,2,11
"2025000012818",1,9,5,1,0,0,1,1,26,1242,1,7
"2025000012819",1,9,19,8,0,0,1,2,21,-1,-1,-1
"2025000012819",2,9,5,6,0,0,1,1,-1,-1,-1,-1
"2025000012820",1,9,99,9,9,99,9,1,42,1798,8,6
"2025000012821",2,9,19,1,5,0,1,2,-1,998,1,3
"2025000012821",1,9,19,2,0,0,1,1,48,1995,2,9
"2025000012822",1,3,99,9,9,99,1,1,27,108,1,5
"2025000012822",2,9,99,9,9,99,9,3,-1,1968,2,4
"2025000012823",1,9,19,0,0,0,4,3,-1,-1,-1,-1
"2025000012824",1,19,19,2,0,0,4,1,-1,-1,-1,-1
"2025000012825",1,19,4,1,0,0,1,1,23,1995,2,16
"2025000012826",1,9,7,5,0,0,1,1,35,1968,2,8
"2025000012827",1,9,9,8,0,0,1,3,-1,-1,-1,-1
"2025000012827",2,1,19,8,0,0,1,1,46,-1,-1,-1
"2025000012828",2,11,5,4,0,0,1,2,39,6700,2,1
"2025000012828",1,9,8,4,0,0,2,1,38,1364,1,2
"2025000012829",2,9,19,8,0,0,1,1,49,1910,2,14
"2025000012829",1,9,6,8,0,0,3,2,48,-1,3,0
"2025000012830",1,9,19,8,0,0,2,2,-1,1586,1,5
"2025000012830",2,9,19,8,0,0,1,1,27,1984,1,5
"2025000012831",1,9,5,1,0,0,1,2,61,1198,1,4
"2025000012831",2,19,5,1,0,0,2,1,51,2198,2,11
"2025000012832",3,9,19,0,1,0,3,1,37,1984,1,3
"2025000012832",2,9,19,0,1,0,2,1,64,1591,1,3
"2025000012832",1,9,19,0,0,0,1,1,28,1229,1,14
"2025000012833",1,4,19,0,0,10,1,1,21,296,1,10
"2025000012834",2,9,3,1,0,0,2,1,31,1797,8,8
"2025000012834",1,9,4,1,0,0,1,1,46,1390,1,13
"2025000012834",3,9,3,1,0,0,2,2,28,1395,1,6
"2025000012835",2,9,9,0,0,0,1,2,57,1999,2,4
"2025000012835",1,5,19,0,0,0,1,1,30,645,1,7
"2025000012836",1,9,4,2,0,0,1,1,33,1598,1,16
"2025000012836",3,9,4,2,0,0,2,1,53,1798,8,3
"2025000012836",2,9,4,2,0,0,2,1,23,2143,2,6
"2025000012837",1,9,19,0,1,0,2,2,46,1242,1,17
"2025000012838",1,9,19,0,5,10,3,1,25,1499,2,8
"2025000012839",1,5,19,0,2,0,3,1,63,998,1,23
"2025000012840",1,8,19,8,0,0,1,1,55,1477,8,1
"2025000012840",2,1,5,2,5,0,3,1,39,-1,-1,-1
"2025000012841",2,9,19,0,0,0,4,1,40,1900,2,18
"2025000012841",1,1,19,0,0,0,2,1,28,-1,-1,-1
"2025000012842",1,9,9,5,0,0,1,2,83,-1,-1,-1
"2025000012843",1,9,19,2,0,10,1,1,22,1968,2,6
"2025000012844",1,9,19,1,0,0,1,1,59,998,1,4
"2025000012844",2,9,10,1,0,0,2,1,63,1798,8,1
"2025000012845",1,11,5,2,0,0,0,1,59,4500,2,5
"2025000012845",2,9,4,2,0,0,0,3,-1,-1,-1,-1
"2025000012846",3,9,4,2,0,0,0,2,64,1598,2,9
"2025000012846",4,9,19,2,0,0,1,3,-1,1950,2,1
"2025000012846",1,9,4,2,0,0,1,1,21,1242,1,13
"2025000012846",2,3,4,2,0,0,2,1,31,125,1,1
"2025000012847",1,9,19,0,0,0,1,3,-1,1799,1,14
"2025000012848",1,9,19,8,1,0,1,-1,-1,2143,2,10
"2025000012848",2,9,19,8,1,0,3,2,52,1398,1,8
"2025000012849",4,9,2,0,0,0,2,2,23,-1,-1,-1
"2025000012849",3,19,2,0,0,0,2,3,-1,-1,-1,-1
"2025000012849",1,9,19,0,5,0,1,1,55,-1,-1,-1
"2025000012849",2,9,2,0,0,0,2,3,-1,-1,-1,-1
"2025000012850",1,8,19,1,0,0,1,1,32,1797,8,12
"2025000012851",1,9,19,0,0,0,1,2,60,1240,1,18
"2025000012852",1,3,19,1,0,0,1,1,25,-1,3,2
"2025000012853",1,9,11,1,0,0,1,1,46,1598,2,9
"2025000012853",2,2,11,1,0,0,2,1,20,125,1,3
"2025000012854",1,9,4,1,0,0,1,1,49,1999,2,5
"2025000012855",3,9,3,0,0,0,2,1,67,1332,1,1
"2025000012855",2,19,4,0,0,0,2,1,63,1461,2,3
"2025000012855",5,21,3,0,0,0,2,1,62,6700,2,4
"2025000012855",1,19,4,0,0,0,1,1,35,1995,2,4
"2025000012855",4,9,4,0,0,0,2,1,19,1461,2,8
"2025000012856",1,9,19,0,0,0,4,2,37,1499,1,4
"2025000012857",2,11,19,1,0,0,1,1,-1,4500,2,3
"2025000012857",1,9,19,1,0,0,2,1,22,1248,2,11
"2025000012858",2,9,19,4,1,0,1,1,33,898,1,2
"2025000012858",1,9,19,4,0,0,1,1,31,1995,2,12
"2025000012859",1,3,99,9,9,99,1,1,36,108,1,3
"2025000012859",2,19,99,9,9,99,2,3,28,2143,2,3
"2025000012860",1,9,9,8,0,0,0,3,-1,-1,-1,-1
"2025000012860",2,1,19,8,0,0,0,1,41,-1,-1,-1
"2025000012861",1,9,19,1,0,0,1,1,31,1997,2,15
"2025000012862",2,9,99,9,9,99,1,2,42,-1,3,9
"2025000012862",1,9,99,9,9,99,2,2,30,1199,1,1
"2025000012863",2,9,7,6,0,0,2,1,79,1198,1,7
"2025000012863",1,9,19,8,0,0,1,1,64,998,1,1
"2025000012864",1,11,19,0,0,0,4,1,32,3900,2,14
"2025000012865",3,11,19,0,0,0,1,1,47,10837,2,6
"2025000012865",1,9,19,0,0,0,1,1,19,1200,1,4
"2025000012865",2,9,19,0,0,0,2,1,38,1497,8,16
"2025000012866",1,9,19,0,0,0,4,1,45,999,1,1
"2025000012867",2,9,5,0,0,0,3,1,17,1398,1,7
"2025000012867",1,9,19,0,0,0,4,1,30,2993,2,11
"2025000012868",1,11,5,0,0,0,0,1,55,6692,2,14
"2025000012869",1,19,4,0,0,0,2,1,37,1598,2,5
"2025000012869",2,9,19,0,0,0,1,1,43,1332,1,0
"2025000012870",2,9,7,2,0,0,-1,3,-1,-1,-1,-1
"2025000012870",1,11,19,1,0,0,0,1,54,6871,2,13
"2025000012871",2,1,19,8,0,0,1,1,73,-1,-1,-1
"2025000012871",1,9,19,4,0,0,1,1,71,1956,2,8
"2025000012872",1,9,19,0,2,0,1,1,18,1390,1,13
"2025000012873",2,9,19,8,0,0,1,1,53,2993,2,8
"2025000012873",1,9,19,8,0,0,1,1,66,-1,-1,-1
"2025000012874",1,90,19,0,0,0,1,3,-1,-1,-1,-1
"2025000012874",2,1,19,0,5,0,2,1,19,-1,-1,-1
"2025000012875",1,9,19,0,2,0,1,1,17,1794,1,17
"2025000012876",2,97,15,6,5,0,1,1,20,-1,-1,-1
"2025000012876",3,9,4,2,0,0,1,1,27,1968,2,1
"2025000012877",1,9,4,0,0,0,1,2,61,1399,1,13
"2025000012877",2,19,4,0,0,0,2,1,41,1995,2,2
"2025000012878",1,9,19,0,0,10,1,1,38,1248,2,15
"2025000012879",2,9,19,0,0,0,3,2,36,1995,2,7
"2025000012879",1,9,13,0,0,0,4,2,65,1199,1,0
"2025000012880",2,9,19,0,0,0,2,1,65,1995,2,7
"2025000012880",1,9,19,0,0,0,1,2,26,1422,2,15
"2025000012881",1,9,4,1,0,0,1,2,79,1398,1,7
"2025000012881",2,9,3,1,0,0,2,2,81,1390,1,11
"2025000012882",1,9,9,5,0,0,1,1,47,1598,2,8
"2025000012882",2,2,19,8,0,0,1,1,33,125,1,7
"2025000012883",1,9,9,0,5,0,4,1,18,1388,1,19
"2025000012884",3,9,19,0,0,0,2,2,41,1499,1,4
"2025000012884",1,9,19,0,0,0,1,1,75,-1,-1,-1
"2025000012884",2,9,19,0,0,0,2,1,42,-1,-1,-1
"2025000012885",1,9,14,1,0,0,1,1,43,1995,2,1
"2025000012885",2,9,9,5,0,0,3,2,40,998,8,0
"2025000012886",1,21,19,2,0,0,1,1,63,12130,2,22
"2025000012886",2,9,3,2,0,0,2,1,37,1596,1,12
"2025000012887",1,8,19,0,0,7,4,1,42,1798,8,6
"2025000012888",2,1,15,1,0,0,1,1,22,-1,-1,-1
"2025000012888",1,9,2,1,0,0,4,3,-1,1596,1,12
"2025000012889",2,9,19,8,0,0,1,1,-1,-1,-1,-1
"2025000012889",1,20,19,4,0,0,3,1,29,-1,-1,-1
"2025000012890",3,9,2,8,0,0,4,3,-1,1956,2,11
"2025000012890",2,9,19,8,0,0,4,1,22,1390,1,10
"2025000012890",1,9,-1,8,-1,-1,-1,3,30,1794,1,15
"2025000012891",1,9,19,1,0,0,2,1,22,2993,1,4
"2025000012891",2,8,19,1,0,0,2,1,24,1461,2,6
"2025000012892",1,9,19,1,0,0,1,1,70,1395,1,5
"2025000012892",2,21,19,1,0,0,2,1,41,-1,-1,-1
"2025000012893",1,9,5,0,0,0,1,1,79,1499,2,6
"2025000012893",2,9,19,0,0,0,4,3,-1,-1,-1,-1
"2025000012894",1,9,19,0,0,0,1,1,55,1149,1,14
"2025000012895",1,9,5,4,0,0,4,2,66,998,1,15
"2025000012895",2,1,11,3,0,0,1,1,41,-1,-1,-1
"2025000012896",1,9,9,8,0,0,4,2,24,-1,-1,-1
"2025000012896",2,19,19,8,0,0,1,1,39,1598,2,6
"2025000012897",3,20,4,0,0,0,2,1,56,-1,-1,-1
"2025000012897",2,20,4,0,0,0,1,1,34,-1,-1,-1
"2025000012897",1,98,19,0,0,0,1,1,-1,-1,-1,-1
"2025000012898",1,5,19,0,5,7,1,1,61,1690,1,9
"2025000012899",2,9,13,0,0,0,3,1,27,2993,2,5
"2025000012899",1,9,13,0,0,0,4,1,19,1968,2,14
"2025000012900",1,3,19,0,0,4,1,1,17,125,1,0
"2025000012900",2,9,2,0,0,0,1,3,-1,1339,1,15
"2025000012901",4,9,4,0,0,0,2,1,38,1753,2,12
"2025000012901",5,9,4,0,0,0,2,1,19,1582,2,6
"2025000012901",1,19,19,0,0,0,1,1,47,1995,2,2
"2025000012901",2,9,19,0,0,0,2,1,66,2494,1,16
"2025000012901",3,19,19,0,0,0,2,1,51,1598,2,4
"2025000012902",1,3,5,8,0,0,2,1,54,125,1,2
"2025000012902",2,5,19,8,0,0,1,3,-1,689,1,2
"2025000012903",2,1,19,1,0,0,1,2,37,-1,-1,-1
"2025000012903",1,19,9,5,0,0,3,1,24,1560,2,7
"2025000012904",1,9,19,0,0,0,0,3,-1,-1,-1,-1
"2025000012905",2,3,13,8,0,0,1,1,38,110,1,0
"2025000012905",1,9,9,5,0,0,3,1,18,1296,1,14
"2025000012906",2,9,19,1,0,0,4,2,31,1598,1,7
"2025000012906",1,9,5,2,0,0,3,1,31,1149,1,11
"2025000012907",1,9,19,0,0,0,1,2,48,1596,1,11
"2025000012908",2,9,19,0,0,0,1,2,56,-1,-1,-1
"2025000012908",1,9,19,0,1,0,4,1,18,-1,-1,-1
"2025000012909",1,4,5,6,0,0,1,1,29,745,1,5
"2025000012909",2,9,19,8,0,0,1,1,30,1997,2,13
"2025000012910",2,9,7,8,0,0,1,1,33,1968,2,12
"2025000012910",1,9,9,8,0,0,1,1,19,1242,1,10
"2025000012911",2,9,19,0,0,0,4,3,33,1598,1,3
"2025000012911",1,4,12,0,0,0,3,1,75,1600,1,12
"2025000012912",1,9,9,2,0,0,1,1,43,1580,8,4
"2025000012913",2,9,19,1,0,0,1,1,34,2400,2,13
"2025000012913",1,9,3,1,0,0,2,2,23,1798,8,7
"2025000012914",2,11,7,5,0,0,1,1,-1,4500,2,5
"2025000012914",1,9,19,8,0,0,2,2,56,1968,2,8
"2025000012915",1,9,19,3,0,0,4,1,55,999,1,1
"2025000012916",2,1,14,1,0,0,2,1,28,-1,-1,-1
"2025000012916",1,5,14,1,0,0,1,1,41,1043,1,10
"2025000012917",3,4,19,0,0,0,1,1,62,200,1,40
"2025000012917",1,4,19,0,2,0,1,1,65,223,1,41
"2025000012917",2,9,19,0,0,0,1,2,27,1461,2,3
"2025000012918",1,9,9,1,0,0,1,2,-1,1248,1,13
"2025000012918",2,1,5,8,0,0,2,1,50,-1,-1,-1
"2025000012919",1,9,19,1,0,0,1,1,33,1390,1,20
"2025000012920",3,90,2,0,0,0,0,-1,-1,-1,-1,-1
"2025000012920",4,90,5,0,0,0,0,1,55,-1,-1,-1
"2025000012920",2,9,4,0,0,0,2,1,47,1461,2,9
"2025000012920",1,3,14,0,5,0,1,1,39,125,1,3
"2025000012921",2,9,99,9,0,99,9,3,-1,1461,2,7
"2025000012921",1,9,99,9,9,99,2,2,40,1998,1,15
"2025000012922",2,9,19,8,0,0,3,2,37,1590,1,19
"2025000012922",1,19,9,6,0,0,1,1,21,1598,2,7
"2025000012923",2,9,9,8,0,0,3,1,53,2987,2,17
"2025000012923",1,9,19,1,0,0,1,1,18,-1,-1,-1
"2025000012924",1,19,19,0,0,0,1,2,19,-1,-1,-1
"2025000012924",2,9,19,0,1,0,2,1,47,1242,1,12
"2025000012925",2,9,3,2,1,0,1,2,24,1349,1,16
"2025000012925",1,9,3,2,0,0,2,2,42,-1,3,0
"2025000012926",1,9,1,1,0,0,2,2,-1,1951,2,19
"2025000012926",2,9,2,1,0,0,0,1,-1,1896,2,15
"2025000012927",1,11,4,2,0,0,0,1,52,4500,2,5
"2025000012928",1,9,9,1,0,0,3,1,67,-1,3,1
"2025000012928",2,19,19,1,0,0,1,1,55,2198,2,6
"2025000012929",1,20,9,1,0,0,4,3,-1,-1,-1,-1
"2025000012930",2,9,7,0,0,0,4,1,63,1969,2,4
"2025000012930",1,5,7,0,1,0,4,1,42,998,1,20
"2025000012931",2,9,19,1,0,0,4,1,53,1998,2,15
"2025000012931",1,8,9,6,0,0,1,1,64,1685,2,6
"2025000012932",2,11,19,0,0,0,1,1,36,4500,2,7
"2025000012932",1,9,6,0,0,0,3,1,31,1995,1,10
"2025000012933",2,9,19,0,0,0,1,1,39,1868,2,22
"2025000012933",1,19,19,0,0,0,1,1,64,1997,2,1
"2025000012934",2,9,99,9,9,99,3,3,-1,-1,-1,-1
"2025000012934",1,1,99,9,9,99,3,1,22,-1,-1,-1
"2025000012935",2,1,19,1,0,0,1,1,21,-1,-1,-1
"2025000012935",1,1,9,1,0,0,1,1,16,-1,-1,-1
"2025000012936",1,19,19,0,0,0,4,3,-1,-1,-1,-1
"2025000012937",1,19,14,1,0,0,1,1,59,-1,-1,-1
"2025000012938",6,9,2,0,0,0,2,-1,-1,1498,1,2
"2025000012938",5,9,2,0,0,0,2,-1,-1,1242,1,9
"2025000012938",1,9,19,0,5,4,1,1,40,1968,2,9
"2025000012938",3,9,2,0,0,0,4,-1,-1,1499,2,11
"2025000012938",4,9,2,0,0,0,1,-1,-1,1198,1,13
"2025000012938",2,9,2,0,0,0,4,-1,-1,1596,1,8
"2025000012939",1,9,5,1,0,0,4,2,30,2148,2,17
"2025000012939",2,9,19,1,0,0,1,1,90,1560,2,10
"2025000012940",2,9,3,1,0,0,2,2,23,1598,1,19
"2025000012940",1,9,19,1,0,0,1,1,22,-1,-1,-1
"2025000012941",3,9,19,1,0,0,1,1,44,-1,-1,-1
"2025000012941",2,9,19,1,0,0,2,2,33,998,1,7
"2025000012941",1,9,5,6,0,0,1,1,32,-1,-1,-1
"2025000012942",1,19,19,1,0,0,1,1,50,1499,2,3
"2025000012943",2,9,19,0,5,0,1,1,42,2755,2,1
"2025000012943",1,9,19,0,1,0,1,2,44,1998,1,2
"2025000012944",1,9,7,1,1,7,1,1,40,1197,1,9
"2025000012945",2,90,19,1,1,0,4,1,46,4500,2,1
"2025000012945",1,19,19,1,0,0,1,1,32,1968,2,1
"2025000012946",2,9,9,5,0,0,2,1,21,1598,1,14
"2025000012946",1,9,19,1,0,0,1,1,34,2497,1,15
"2025000012947",1,9,-1,4,0,-1,-1,3,-1,-1,-1,-1
"2025000012947",2,9,19,3,0,11,1,3,-1,1995,2,9
"2025000012948",2,9,19,8,0,0,1,1,51,-1,-1,-1
"2025000012948",1,9,9,6,0,0,1,3,-1,2143,2,5
"2025000012949",1,9,19,0,0,0,4,3,-1,-1,-1,-1
"2025000012950",1,9,99,0,9,99,9,1,39,1580,8,4
"2025000012950",2,19,99,0,9,99,9,3,-1,2143,2,0
"2025000012951",1,4,6,0,1,0,1,1,54,449,1,6
"2025000012952",1,9,8,1,0,0,1,2,40,1598,1,10
"2025000012952",2,19,19,8,0,0,4,2,39,1950,2,1
"2025000012953",1,1,19,2,0,0,1,3,-1,-1,-1,-1
"2025000012954",1,3,19,0,0,0,1,1,28,125,1,5
"2025000012955",1,9,19,0,0,0,1,1,23,1461,2,11
"2025000012955",2,9,19,0,0,0,3,2,67,1242,1,8
"2025000012956",1,9,19,0,0,0,1,2,19,1896,2,17
"2025000012957",1,9,19,0,0,0,3,2,82,1580,8,1
"2025000012957",2,9,19,0,0,0,3,2,30,1984,1,16
"2025000012958",2,11,19,1,0,0,1,1,56,4760,2,12
"2025000012958",1,1,19,8,0,0,4,1,33,-1,-1,-1
"2025000012959",1,21,19,0,0,0,1,-1,-1,6700,2,2
"2025000012960",1,5,19,8,1,0,1,1,39,800,1,11
"2025000012960",2,9,19,8,0,0,2,2,27,999,1,2
"2025000012960",3,19,19,8,0,0,1,3,-1,1753,2,11
"2025000012961",1,9,19,0,0,0,1,3,-1,-1,-1,-1
"2025000012962",2,9,19,8,0,0,1,1,28,1197,1,10
"2025000012962",1,9,9,6,0,0,4,1,78,998,1,10
"2025000012963",1,9,5,0,0,0,1,2,36,1200,1,6
"2025000012963",2,9,7,0,0,0,2,1,48,1984,1,3
"2025000012964",2,9,19,8,0,0,3,1,56,-1,-1,-1
"2025000012964",3,9,19,8,1,0,4,2,34,1461,2,7
"2025000012964",1,9,19,8,0,0,1,1,44,1968,2,16
"2025000012965",1,9,19,4,0,0,1,1,31,1995,2,16
"2025000012966",3,9,10,1,0,0,3,1,40,2488,8,1
"2025000012966",2,9,19,1,0,0,1,1,30,1599,1,13
"2025000012966",1,9,9,8,0,0,2,2,46,1598,1,9
"2025000012967",1,9,19,0,0,0,4,3,-1,-1,-1,-1
"2025000012968",1,9,19,1,0,0,1,2,76,-1,-1,-1
"2025000012968",2,19,4,1,0,0,2,1,65,-1,-1,-1
"2025000012968",3,9,9,5,0,0,0,1,60,-1,-1,-1
"2025000012969",1,9,9,6,0,0,1,2,60,1364,1,17
"2025000012969",2,1,19,8,0,0,4,1,27,-1,-1,-1
"2025000012970",2,9,19,1,0,0,1,1,34,1997,2,9
"2025000012970",1,9,19,1,1,0,3,1,24,-1,-1,-1
"2025000012971",2,9,19,0,0,0,1,2,38,2925,2,0
"2025000012971",1,9,19,0,0,0,1,2,23,1200,1,4
"2025000012972",1,9,19,0,0,0,1,2,50,1499,2,6
"2025000012973",2,9,19,6,0,0,3,3,-1,-1,-1,-1
"2025000012973",1,1,19,8,0,0,3,1,14,-1,-1,-1
"2025000012974",1,9,19,1,0,0,1,2,23,1364,1,14
"2025000012975",3,21,19,0,0,0,2,1,56,12742,2,3
"2025000012975",1,20,19,0,0,0,1,1,52,2998,2,3
"2025000012975",2,19,19,0,0,0,1,1,39,2143,2,10
"2025000012976",1,9,19,1,0,0,1,1,65,1984,1,2
"2025000012976",2,9,9,8,0,0,4,2,55,1995,2,6
"2025000012977",3,9,2,1,0,0,2,3,-1,1399,1,8
"2025000012977",2,19,19,8,0,10,4,1,34,2402,2,15
"2025000012977",1,9,19,8,0,0,1,2,44,2487,8,4
"2025000012978",1,2,99,9,9,99,9,3,-1,-1,-1,-1
"2025000012979",1,19,11,0,0,0,1,1,57,1997,2,2
"2025000012979",2,1,9,0,0,0,2,1,60,-1,-1,-1
"2025000012980",2,9,2,0,0,0,2,1,23,1956,2,13
"2025000012980",1,9,-1,0,-1,-1,-1,3,-1,-1,-1,-1
"2025000012981",1,1,99,9,9,99,9,1,37,-1,-1,-1
"2025000012981",2,9,7,1,0,0,3,3,-1,3199,1,20
"2025000012982",1,21,12,0,0,7,1,1,43,12740,2,10
"2025000012982",2,21,3,0,0,0,2,1,48,12419,2,1
"2025000012983",1,1,19,0,0,0,0,2,63,-1,-1,-1
"2025000012984",2,1,19,1,0,0,3,1,12,-1,-1,-1
"2025000012984",1,19,19,1,0,0,1,1,24,2143,2,2
"2025000012985",2,9,10,1,0,0,2,2,34,1896,2,14
"2025000012985",1,9,19,1,0,0,1,1,25,1388,1,14
"2025000012986",1,9,19,0,0,0,1,1,-1,1968,2,18
"2025000012986",2,9,3,0,0,0,1,1,25,-1,-1,-1
"2025000012987",1,19,2,0,0,0,2,3,-1,1968,2,6
"2025000012987",2,2,15,0,5,4,1,1,30,-1,-1,-1
"2025000012988",1,9,19,6,0,0,1,1,80,1560,2,7
"2025000012989",1,-1,19,0,0,0,1,3,-1,-1,-1,-1
"2025000012990",1,9,19,1,0,0,-1,3,-1,-1,-1,-1
"2025000012990",2,9,19,1,0,0,1,1,54,998,1,19
"2025000012991",1,5,19,0,2,0,1,1,20,847,1,5
"2025000012992",2,9,99,9,9,99,9,3,-1,1968,2,9
"2025000012992",1,3,99,9,9,99,1,1,38,125,1,5
"2025000012993",2,1,19,8,0,0,4,1,17,-1,-1,-1
"2025000012993",1,9,7,6,0,0,1,2,22,1229,1,5
"2025000012994",1,9,19,0,0,4,1,2,51,1560,2,9
"2025000012994",3,9,2,0,0,0,2,3,-1,1796,1,10
"2025000012994",2,9,2,0,0,0,2,3,-1,1995,2,2
"2025000012995",1,9,19,2,5,0,1,1,19,1242,1,15
"2025000012996",2,9,2,1,0,0,2,3,-1,1995,2,12
"2025000012996",1,9,19,1,0,4,1,1,76,1364,1,4
"2025000012996",3,9,2,1,0,0,2,3,-1,1998,1,17
"2025000012996",4,9,2,1,0,0,2,3,-1,-1,3,1
"2025000012997",2,9,19,0,0,0,3,1,41,1997,2,14
"2025000012998",1,19,19,8,0,0,3,1,-1,1995,2,4
"2025000012999",2,1,19,0,5,0,2,1,9,-1,-1,-1
"2025000012999",1,9,19,0,0,0,1,1,40,-1,-1,-1
"2025000013000",1,17,19,0,0,0,3,1,30,6728,2,9
"2025000013000",2,9,4,0,0,0,3,1,59,2993,2,10
"2025000013001",1,9,19,3,0,0,4,1,34,-1,-1,-1
"2025000013001",2,21,9,3,0,0,3,1,39,-1,-1,-1
"2025000013002",1,9,3,0,0,4,1,1,64,1791,8,10
"2025000013002",4,9,3,0,0,0,0,1,31,1490,8,0
"2025000013002",3,9,2,0,0,0,2,3,-1,2999,1,2
"2025000013002",2,9,4,0,0,0,1,1,39,-1,-1,-1
"2025000013003",1,9,5,0,0,0,1,1,81,1498,8,1
"2025000013003",2,9,19,0,0,0,1,2,70,998,1,11
"2025000013004",1,20,19,2,0,0,4,1,31,-1,-1,-1
"2025000013005",2,9,13,0,1,0,1,1,26,1598,1,12
"2025000013005",1,9,15,0,0,0,0,1,25,1984,1,5
"2025000013005",3,9,19,0,1,0,2,1,83,998,1,1
"2025000013006",2,2,9,5,0,0,1,1,-1,125,1,9
"2025000013006",1,9,9,5,0,0,3,1,37,1968,2,7
